reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,6,6,48,6,105.9630788997747,,105.94808589993045,105.9630788997747,106.96238779975101,106.96238779975101,106.96238779975101,107.76283619971946,l,0.7926451000384986,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,7,0,49,1,107.77823569998145,,107.76348939957097,107.77823569998145,108.7775146998465,108.7775146998465,108.7775146998465,109.51126229995862,t,0.7257243003696203,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,7,1,50,0,109.52673919964582,,109.51207039970905,109.52673919964582,110.52607039967552,110.52607039967552,110.52607039967552,111.19358900003135,t,0.6543352999724448,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,7,2,51,3,111.20862089982256,,111.19430099986494,111.20862089982256,112.20790269970894,112.20790269970894,112.20790269970894,115.38965039979666,l,3.164828300010413,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,7,3,52,5,115.40476499963552,,115.39045089995489,115.40476499963552,116.40449879970402,116.40449879970402,116.40449879970402,118.0377286998555,l,1.6236680997535586,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,7,4,53,4,118.05296129966155,,118.03835719963536,118.05296129966155,119.05227899970487,119.05227899970487,119.05227899970487,121.78460999997333,l,2.718651100061834,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,7,5,54,2,121.80007219966501,,121.78526569996029,121.80007219966501,122.79933249996975,122.79933249996975,122.79933249996975,123.98269039997831,t,1.1776002999395132,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,7,6,55,6,123.99810629989952,,123.98333319975063,123.99810629989952,124.99741429975256,124.99741429975256,124.99741429975256,126.03108869958669,l,1.0286662001162767,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,8,0,56,5,126.0462529999204,,126.0318483998999,126.0462529999204,127.04579699970782,127.04579699970782,127.04579699970782,129.76153229968622,l,2.704918900039047,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,8,1,57,3,129.7766160997562,,129.76211160002276,129.7766160997562,130.77600859990343,130.77600859990343,130.77600859990343,132.5261889998801,l,1.7453916002996266,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,8,2,58,1,132.5410103998147,,132.52687439974397,132.5410103998147,133.54018609970808,133.54018609970808,133.54018609970808,134.89036209974438,t,1.3435587999410927,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,8,3,59,2,134.9058705996722,,134.89112369995564,134.9058705996722,135.9050191999413,135.9050191999413,135.9050191999413,136.63886569999158,l,0.7308374000713229,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,8,4,60,6,136.65436529973522,,136.63938409974799,136.65436529973522,137.65361409960315,137.65361409960315,137.65361409960315,138.5540661998093,l,0.8975566998124123,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,8,5,61,0,138.56940759997815,,138.55466489959508,138.56940759997815,139.56874539982527,139.56874539982527,139.56874539982527,145.06655449979007,t,5.495441799983382,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,8,6,62,4,145.08070499962196,,145.06723309960216,145.08070499962196,146.08001409983262,146.08001409983262,146.08001409983262,148.9288164000027,l,2.842475200071931,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,9,0,63,3,148.94420699961483,,148.92951339995489,148.94420699961483,149.9434915999882,149.9434915999882,149.9434915999882,151.04391219979152,l,1.0899347998201847,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,9,1,64,0,151.0591160999611,,151.04467059997842,151.0591160999611,152.05836979998276,152.05836979998276,152.05836979998276,154.77436329983175,t,2.713284600060433,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,9,2,65,4,154.78934129979461,,154.77517179958522,154.78934129979461,155.78855059994385,155.78855059994385,155.78855059994385,157.272097799927,l,1.4725877000018954,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,9,3,66,1,157.28725219983608,,157.27285639988258,157.28725219983608,158.28655409999192,158.28655409999192,158.28655409999192,160.3858094997704,l,2.087375700008124,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,9,4,67,5,160.40133719984442,,160.38636579969898,160.40133719984442,161.40063799964264,161.40063799964264,161.40063799964264,164.11623129993677,l,2.7066586003638804,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,9,5,68,6,164.13161279959604,,164.11687739985064,164.13161279959604,165.1308980998583,165.1308980998583,165.1308980998583,166.81385129969567,l,1.6656892001628876,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,9,6,69,2,166.82944229990244,,166.81458229990676,166.82944229990244,167.82872369978577,167.82872369978577,167.82872369978577,171.54301779996604,l,3.6972181000746787,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,10,0,70,2,171.5585517999716,,171.54378199996427,171.5585517999716,172.5581871997565,172.5581871997565,172.5581871997565,174.55746149970219,t,1.9911246001720428,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,10,1,71,5,174.57304439973086,,174.55810999963433,174.57304439973086,175.5721920998767,175.5721920998767,175.5721920998767,176.55617989972234,l,0.9762601996771991,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,10,2,72,1,176.5713839996606,,176.55686059966683,176.5713839996606,177.57066669967026,177.57066669967026,177.57066669967026,179.78685799986124,t,2.2126333001069725,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,10,3,73,4,179.8019337998703,,179.78765999991447,179.8019337998703,180.80122929997742,180.80122929997742,180.80122929997742,181.45214709965512,l,0.6344888000749052,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,10,4,74,6,181.4672930999659,,181.45286739990115,181.4672930999659,182.46666339971125,182.46666339971125,182.46666339971125,183.81687739957124,t,1.335435500368476,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,10,5,75,0,183.8318952997215,,183.81759310001507,183.8318952997215,184.83130900003016,184.83130900003016,184.83130900003016,186.93082179967314,l,2.0864360998384655,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,10,6,76,3,186.9460184997879,,186.9317768998444,186.9460184997879,187.9453208995983,187.9453208995983,187.9453208995983,191.1108239996247,l,3.157228299882263,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,11,0,77,5,191.12594509962946,,191.1115458998829,191.12594509962946,192.12539749965072,192.12539749965072,192.12539749965072,195.32353649986908,l,3.1844294001348317,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,11,1,78,2,195.33905579987913,,195.32411979977041,195.33905579987913,196.33823269978166,196.33823269978166,196.33823269978166,199.45373519975692,t,3.1014628000557423,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,11,2,79,4,199.46906169969589,,199.45442199986428,199.46906169969589,200.46836599987,200.46836599987,200.46836599987,202.4010838996619,l,1.9155497997999191,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,11,3,80,6,202.41656689997762,,202.40164549974725,202.41656689997762,203.41599219990894,203.41599219990894,203.41599219990894,204.58269269997254,l,1.150948400143534,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,11,4,81,3,204.59815069986507,,204.5833803997375,204.59815069986507,205.59737489977852,205.59737489977852,205.59737489977852,207.14720429992303,t,1.5341058997437358,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,11,5,82,1,207.16269749961793,,207.14774339972064,207.16269749961793,208.16195489978418,208.16195489978418,208.16195489978418,209.8284342000261,t,1.659382099751383,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,11,6,83,0,209.84385709976777,,209.82913509989157,209.84385709976777,210.84323799982667,210.84323799982667,210.84323799982667,212.59278959967196,l,1.7387635000050068,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,12,0,84,0,212.60822449997067,,212.5934424996376,212.60822449997067,213.60745899984613,213.60745899984613,213.60745899984613,214.85801519965753,t,1.247277700342238,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,12,1,85,5,214.87293799966574,,214.85881199967116,214.87293799966574,215.87240839982405,215.87240839982405,215.87240839982405,217.7386063998565,l,1.8584396000951529,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,12,2,86,4,217.75403929967433,,217.73926389962435,217.75403929967433,218.75321599980816,218.75321599980816,218.75321599980816,221.96847700001672,t,3.2047963002696633,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,12,3,87,6,221.98377199983224,,221.96916410000995,221.98377199983224,222.98307630000636,222.98307630000636,222.98307630000636,224.0334120998159,l,1.0451153996400535,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,12,4,88,2,224.04870519973338,,224.03410649998114,224.04870519973338,225.0481739998795,225.0481739998795,225.0481739998795,226.86438219994307,t,1.8128522001206875,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,12,5,89,3,226.8802026999183,,226.86500839982182,226.8802026999183,227.87894639978185,227.87894639978185,227.89577189972624,229.1793782999739,l,1.2840263000689447,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,12,6,90,1,229.19441349990666,,229.18000479973853,229.19441349990666,230.1934449998662,230.1934449998662,230.1934449998662,231.41045239986852,t,1.2039534002542496,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,13,0,91,1,231.4261347996071,,231.41112539963797,231.4261347996071,232.42523519974202,232.42523519974202,232.42523519974202,233.30906669981778,t,0.8678615000098944,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,13,1,92,4,233.32446119980887,,233.30972619960085,233.32446119980887,234.32368279993534,234.32368279993534,234.32368279993534,235.64050749968737,l,1.3064724998548627,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,13,2,93,3,235.65571630001068,,235.64124919986352,235.65571630001068,236.65496129961684,236.65496129961684,236.65496129961684,239.58675949973986,l,2.9245246998034418,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,13,3,94,5,239.60202639969066,,239.58734710002318,239.60202639969066,240.60176569968462,240.60176569968462,240.60176569968462,242.35168539965525,l,1.7339172000065446,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,13,4,95,0,242.36688479967415,,242.35237699979916,242.36688479967415,243.36615309957415,243.36615309957415,243.36615309957415,244.23363339994103,t,0.8534806999377906,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,13,5,96,6,244.2487499997951,,244.23439039988443,244.2487499997951,245.24792200000957,245.24792200000957,245.24792200000957,246.11578979995102,l,0.865357699804008,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,13,6,97,2,246.13044879958034,,246.11645029997453,246.13044879958034,247.1298773996532,247.1298773996532,247.1298773996532,252.3764198999852,t,5.235421100165695,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
